neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
,0,0,0,,0,0,0,
یک ربع پیش در تهران، اراج,0,0,3,۱۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، باغ فردوس,122,1403,8,۶۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، وردآورد,89,1400,1,۵٬۳۴۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ هفته پیش در تهران، شهر‌زیبا,72,1395,1,۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، اتابک,96,1403,4,۴۹۸٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، شهرک غرب,180,1401,4,۷۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، صفا,0,0,2,۷٬۸۷۵٬۰۰۰٬۰۰۰ تومان,0,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، سلسبیل,45,1398,3,۳٬۱۸۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، اختیاریه,0,0,6,۱۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، یوسف‌آباد,90,1402,6,۱۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، توانیر,115,1397,2,۱۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، یوسف‌آباد,103,1404,3,۲۳٬۶۹۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، چیتگر,75,1403,10,۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,0,0,10,۵٬۳۱۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),75,1403,1,۱۴٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),83,1403,3,۱۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، گیشا (کوی نصر),80,1403,2,۱٬۱۱۱ تومان,2,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,122,1403,13,۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، استاد معین,77,1403,12,۴٬۰۰۲٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، هفت چنار,145,1403,4,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، جی,57,1384,3,۲٬۶۲۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، جوادیه,0,0,2,۴۹۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، امامزاده حسن(ع),41,1384,2,۲٬۲۸۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ ساعت پیش در تهران، اتحاد,110,1403,3,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ روز پیش در تهران، آشتیانی,112,1403,6,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
لحظاتی پیش در تهران، آذربایجان,230,1397,3,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، نارمک جنوبی,63,1380,4,۳٬۹۵۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
دقایقی پیش در تهران، شهر زیبا,87,1395,1,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
دقایقی پیش در تهران، کوی فردوس,76,1398,4,۱۱٬۱۸۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شمس‌آباد,145,1402,5,۱۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شمس‌آباد,190,1402,3,۲۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، جنت‌آباد جنوبی,80,1403,11,۴٬۱۶۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرک مسلمین,68,1388,0,۳٬۳۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، بهار,126,1376,2,۷٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، بریانک,135,1403,3,۹٬۴۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ روز پیش در تهران، ائمه اطهار,0,0,6,۵۱۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
۱ روز پیش در تهران، امیریه,102,1401,2,۵۰۷٬۰۰۰٬۰۰۰ تومان,2,1,1,
لحظاتی پیش در تهران، سعادت‌آباد,95,1392,1,۱۴٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، هروی,102,1401,10,۱۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، پیروزی,53,1398,4,۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، دروس,280,1388,3,۴۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
دقایقی پیش در تهران، چیتگر,72,1397,2,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، سازمان آب,92,1397,6,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، نارمک جنوبی,63,1380,4,۳٬۹۵۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
دقایقی پیش در تهران، شهر زیبا,87,1395,1,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، شمس‌آباد,190,1402,3,۲۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، جنت‌آباد جنوبی,80,1403,11,۴٬۱۶۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرک مسلمین,68,1388,0,۳٬۳۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، بهار,126,1376,2,۷٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، افسریه,110,1403,3,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، اباذر,235,1403,3,۵۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، جنت‌آباد مرکزی,0,0,4,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۴ روز پیش در تهران، جیحون,67,1404,1,۵٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
۵ روز پیش در تهران، کریم‌آباد,90,1402,7,۱٬۸۵۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
دقایقی پیش در تهران، امیرآباد,0,0,3,۲۱٬۸۸۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، بهمن یار,105,1402,1,۴۸۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، ظفر,130,1394,4,۲۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، تهرانپارس غربی,54,1389,4,۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، دروس,185,1400,2,۴۲٬۹۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شکوفه,109,1401,3,۴۴۹٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهر زیبا,0,0,1,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,0,0,1,
دقایقی پیش در تهران، سعادت‌آباد,280,1403,3,۱۱٬۱۱۱ تومان,3,1,1,
دقایقی پیش در تهران، دروس,190,1402,1,۴۴٬۲۸۶٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دروس,165,1403,7,۴۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، جیحون,47,1393,3,۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
یک ربع پیش در تهران، سعادت‌آباد,207,1403,1,۶۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، قیطریه,0,0,1,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,0,1,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، دروس,300,1403,4,۹۵٬۹۰۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، پاسداران,175,1386,4,۲۹٬۹۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ روز پیش در تهران، پیروزی,105,1403,4,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، شهر زیبا,35,1397,2,۱٬۲۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، جنت‌آباد جنوبی,98,1402,5,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، جنت‌آباد مرکزی,105,1402,4,۱۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سلیمانی,100,1403,1,۷٬۶۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ روز پیش در تهران، عبدل‌آباد,106,1403,2,۵۱۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ روز پیش در تهران، ابوذر (منطقه ۱۵),103,1402,4,۴۹۳٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، شمیران‌نو,55,1397,3,۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
دقایقی پیش در تهران، شهرک دانشگاه تهران,58,1396,2,۱٬۵۹۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، قلهک,95,1385,2,۱۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، جنت‌آباد مرکزی,105,1402,4,۱۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سلیمانی,100,1403,1,۷٬۶۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، مرزداران,67,1403,>۳۰,۱۱۱٬۱۱۱ تومان,1,1,1,
دقایقی پیش در تهران، شهرک غرب,140,1390,2,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، وحیدیه,94,1384,3,۴٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
یک ربع پیش در تهران، دروس,165,1385,3,۲۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، دکتر هوشیار,80,1395,4,۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، اختیاریه,136,1373,0,۱۳٬۴۵۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، دروس,370,1403,1,۷۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
,0,0,0,,0,0,0,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، مشیریه,110,1403,3,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، حکیمیه,57,1390,2,۵٬۱۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، سرتخت,151,1403,1,۱۳٬۸۹۲٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، اباذر,0,0,6,۲۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، شهر‌زیبا,45,1397,3,۱٬۶۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۵ روز پیش در تهران، بریانک,114,1403,3,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
۲ روز پیش در تهران، ابراهیم‌آباد,108,1403,5,۴۹۶٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، پونک,90,1393,3,۱۲٬۵۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، پونک,140,1403,10,۳۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهران جنوبی,78,1382,2,۷٬۵۵۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
دقایقی پیش در تهران، مشیریه,105,1403,6,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، ونک,140,1396,3,۲۵٬۹۷۴٬۷۷۷٬۷۷۸ تومان,3,1,1,
دقایقی پیش در تهران، ونک,0,0,4,۴۵٬۱۷۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، نازی‌آباد,120,1402,5,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، نارمک جنوبی,77,1402,3,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، تهران‌سر,85,1403,3,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، پونک,137,1401,1,۱۹٬۹۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، شهر زیبا,55,1397,2,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، قیام,75,1384,0,۶۵۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، بهارستان,66,1391,6,۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، حکیمیه,57,1390,2,۵٬۱۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، سرتخت,151,1403,1,۱۳٬۸۹۲٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، اباذر,185,1391,6,۲۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، شهر‌زیبا,45,1397,3,۱٬۶۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، دروس,240,1379,2,۵۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، قبا,85,1402,3,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، دروس,157,1382,2,۲۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، شهر‌زیبا,57,1395,1,۱٬۴۹۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شهر‌زیبا,55,1401,2,۱٬۵۲۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ روز پیش در تهران، پیروزی,105,1403,4,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، خاوران,100,1402,2,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، سلسبیل,46,1403,1,۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، سعادت‌آباد,225,1402,4,۷۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شهر زیبا,72,1394,1,۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، صادقیه,76,1395,2,۲٬۲۷۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، حمزه‌آباد,100,1394,1,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، چیتگر,85,1403,2,۲٬۲۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سپهر,205,1403,8,۴۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، مرزداران,120,1403,10,۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، پونک,90,1393,3,۱۲٬۵۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، پونک,140,1403,10,۳۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شهران جنوبی,78,1382,2,۷٬۵۵۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، مشیریه,105,1403,6,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، ونک,140,1396,3,۲۵٬۹۷۴٬۷۷۷٬۷۷۸ تومان,3,1,1,
یک ربع پیش در تهران، ونک,210,1396,4,۴۵٬۱۷۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، نازی‌آباد,120,1402,5,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، نارمک جنوبی,77,1402,3,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، تهران‌سر,85,1403,3,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، پونک,137,1401,1,۱۹٬۹۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، شهر زیبا,55,1397,2,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، قیام,75,1384,0,۶۵۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
نیم ساعت پیش در تهران، بهارستان,66,1391,6,۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۵ روز پیش در تهران، خانی‌آباد نو,105,1402,2,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۵ روز پیش در تهران، دولت‌آباد,112,1403,3,۴۹۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، تهرانپارس شرقی,72,1394,2,۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، کوی فردوس,113,1383,1,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
دقایقی پیش در تهران، مرزداران,104,1403,4,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ روز پیش در تهران، آشتیانی,112,1403,6,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، خانی‌آباد,105,1402,5,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهران جنوبی,58,1385,3,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، پاسداران,180,1402,4,۲۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، هروی,250,1383,3,۴۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
دقایقی پیش در تهران، بیسیم,90,1400,4,۳٬۹۶۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، زاهد گیلانی,53,1387,3,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، تهرانپارس شرقی,72,1394,2,۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، کوی فردوس,113,1383,1,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
دقایقی پیش در تهران، مرزداران,104,1403,4,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، طرشت,135,1399,3,۸٬۴۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، نارمک,111,1403,2,۱۹٬۹۶۹٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، نارمک,132,1403,5,۱۱۱٬۱۱۱ تومان,3,1,1,
یک ربع پیش در تهران، دیلمان,125,1402,1,۱۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، یافت‌آباد,0,0,4,۳٬۳۰۰٬۰۰۰٬۰۰۰ تومان,0,0,1,
یک ربع پیش در تهران، افسریه,64,1402,3,۵٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سلسبیل,46,1403,1,۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
نیم ساعت پیش در تهران، سعادت‌آباد,225,1402,4,۷۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، شهر زیبا,72,1394,1,۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، صادقیه,76,1395,2,۲٬۲۷۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، حمزه‌آباد,0,0,1,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، چیتگر,85,1403,2,۲٬۲۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، سپهر,205,1403,8,۴۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، مرزداران,120,1403,10,۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۶ روز پیش در تهران، گیشا (کوی نصر),167,1403,5,۳۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
۲ ساعت پیش در تهران، جوادیه,110,1402,2,۴۹۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سرو آزاد,113,1402,23,۹٬۶۰۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهر‌زیبا,0,0,5,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، شهر‌زیبا,55,1397,2,۱٬۳۹۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، شهرک غرب,80,1403,2,۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۵ روز پیش در تهران، آذری,107,1402,3,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
۳ هفته پیش در تهران، جنت‌آباد شمالی,168,1403,2,۲۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، پیروزی,93,1403,2,۵۰۳٬۰۰۰٬۰۰۰ تومان,2,1,1,
۳ ساعت پیش در تهران، آذری,100,1403,3,۴۹۸٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، جمهوری,123,1403,6,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، جیحون,79,1401,4,۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
دقایقی پیش در تهران، شهرک غرب,0,0,1,۲۲۰٬۷۵۱٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، کوی فردوس,45,1396,5,۶٬۹۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، شهید رجایی,0,0,2,۷۵۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، شهرک ولیعصر,57,1389,1,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
دقایقی پیش در تهران، سازمان آب,60,1386,4,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، شهر‌زیبا,0,0,2,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,0,0,1,
یک ربع پیش در تهران، شهرک ولیعصر,62,1389,2,۲٬۸۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شهرک ولیعصر,69,1388,4,۲٬۶۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ روز پیش در تهران، اباذر,152,1402,4,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
